variable,api,year,month,date,valor,periodo
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,1,2019-01-01,103.207,Ene 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,2,2019-02-01,102.543,Feb 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,3,2019-03-01,102.681,Mar 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,4,2019-04-01,102.98,Abr 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,5,2019-05-01,102.866,May 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,6,2019-06-01,102.549,Jun 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,7,2019-07-01,103.323,Jul 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,8,2019-08-01,102.958,Ago 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,9,2019-09-01,103.045,Sep 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,10,2019-10-01,103.661,Oct 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,11,2019-11-01,105,Nov 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2019,12,2019-12-01,105.457,Dic 2019
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,1,2020-01-01,105.858,Ene 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,2,2020-02-01,106.51,Feb 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,3,2020-03-01,106.32,Mar 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,4,2020-04-01,106.273,Abr 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,5,2020-05-01,107.557,May 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,6,2020-06-01,107.343,Jun 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,7,2020-07-01,107.341,Jul 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,8,2020-08-01,107.673,Ago 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,9,2020-09-01,108.238,Sep 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,10,2020-10-01,108.901,Oct 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,11,2020-11-01,108.285,Nov 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2020,12,2020-12-01,108.384,Dic 2020
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,1,2021-01-01,109.805,Ene 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,2,2021-02-01,110.326,Feb 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,3,2021-03-01,111.272,Mar 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,4,2021-04-01,112.502,Abr 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,5,2021-05-01,113.242,May 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,6,2021-06-01,113.807,Jun 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,7,2021-07-01,114.636,Jul 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,8,2021-08-01,114.765,Ago 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,9,2021-09-01,115.255,Sep 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,10,2021-10-01,116.058,Oct 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,11,2021-11-01,116.797,Nov 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2021,12,2021-12-01,116.7,Dic 2021
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,1,2022-01-01,117.481,Ene 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,2,2022-02-01,118.337,Feb 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,3,2022-03-01,120.064,Mar 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,4,2022-04-01,121.172,Abr 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,5,2022-05-01,121.944,May 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,6,2022-06-01,122.513,Jun 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,7,2022-07-01,123.735,Jul 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,8,2022-08-01,124.995,Ago 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,9,2022-09-01,125.666,Sep 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,10,2022-10-01,125.622,Oct 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,11,2022-11-01,125.9,Nov 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2022,12,2022-12-01,126.938,Dic 2022
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,1,2023-01-01,128.095,Ene 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,2,2023-02-01,128.879,Feb 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,3,2023-03-01,128.752,Mar 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,4,2023-04-01,128.749,Abr 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,5,2023-05-01,128.882,May 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,6,2023-06-01,128.658,Jun 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,7,2023-07-01,129.312,Jul 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,8,2023-08-01,130.4,Ago 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,9,2023-09-01,130.623,Sep 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,10,2023-10-01,130.572,Oct 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,11,2023-11-01,131.469,Nov 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2023,12,2023-12-01,132.401,Dic 2023
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,1,2024-01-01,133.601,Ene 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,2,2024-02-01,133.185,Feb 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,3,2024-03-01,133.398,Mar 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,4,2024-04-01,134.839,Abr 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,5,2024-05-01,135.297,May 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,6,2024-06-01,135.647,Jun 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,7,2024-07-01,137.498,Jul 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,8,2024-08-01,136.693,Ago 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,9,2024-09-01,136.627,Sep 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,10,2024-10-01,137.881,Oct 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,11,2024-11-01,137.9,Nov 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2024,12,2024-12-01,137.917,Dic 2024
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,1,2025-01-01,136.988,Ene 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,2,2025-02-01,136.656,Feb 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,3,2025-03-01,137.471,Mar 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,4,2025-04-01,138.081,Abr 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,5,2025-05-01,139.149,May 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,6,2025-06-01,139.181,Jun 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,7,2025-07-01,139.204,Jul 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,8,2025-08-01,138.769,Ago 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,9,2025-09-01,138.787,Sep 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,10,2025-10-01,138.811,Oct 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,11,2025-11-01,139.912,Nov 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2025,12,2025-12-01,139.821,Dic 2025
"Izúcar de Matamoros, Pue.",v_ciudad_881514,2026,1,2026-01-01,140.12,Ene 2026
"Jacona, Mich.",v_ciudad_881944,2018,1,2018-01-01,98.534027600772,Ene 2018
"Jacona, Mich.",v_ciudad_881944,2018,2,2018-02-01,98.509995266358,Feb 2018
"Jacona, Mich.",v_ciudad_881944,2018,3,2018-03-01,98.663656556094,Mar 2018
"Jacona, Mich.",v_ciudad_881944,2018,4,2018-04-01,98.631613443542,Abr 2018
"Jacona, Mich.",v_ciudad_881944,2018,5,2018-05-01,98.969522630448,May 2018
"Jacona, Mich.",v_ciudad_881944,2018,6,2018-06-01,99.251356370389,Jun 2018
"Jacona, Mich.",v_ciudad_881944,2018,7,2018-07-01,99.875468812584,Jul 2018
"Jacona, Mich.",v_ciudad_881944,2018,8,2018-08-01,100.3,Ago 2018
"Jacona, Mich.",v_ciudad_881944,2018,9,2018-09-01,100.969,Sep 2018
"Jacona, Mich.",v_ciudad_881944,2018,10,2018-10-01,101.435,Oct 2018
"Jacona, Mich.",v_ciudad_881944,2018,11,2018-11-01,101.687,Nov 2018
"Jacona, Mich.",v_ciudad_881944,2018,12,2018-12-01,102.677,Dic 2018
"Jacona, Mich.",v_ciudad_881944,2019,1,2019-01-01,103.148,Ene 2019
"Jacona, Mich.",v_ciudad_881944,2019,2,2019-02-01,103.245,Feb 2019
"Jacona, Mich.",v_ciudad_881944,2019,3,2019-03-01,103.576,Mar 2019
"Jacona, Mich.",v_ciudad_881944,2019,4,2019-04-01,103.568,Abr 2019
"Jacona, Mich.",v_ciudad_881944,2019,5,2019-05-01,103.415,May 2019
"Jacona, Mich.",v_ciudad_881944,2019,6,2019-06-01,103.585,Jun 2019
"Jacona, Mich.",v_ciudad_881944,2019,7,2019-07-01,104.198,Jul 2019
"Jacona, Mich.",v_ciudad_881944,2019,8,2019-08-01,104.419,Ago 2019
"Jacona, Mich.",v_ciudad_881944,2019,9,2019-09-01,104.562,Sep 2019
"Jacona, Mich.",v_ciudad_881944,2019,10,2019-10-01,104.609,Oct 2019
"Jacona, Mich.",v_ciudad_881944,2019,11,2019-11-01,104.87,Nov 2019
"Jacona, Mich.",v_ciudad_881944,2019,12,2019-12-01,105.503,Dic 2019
"Jacona, Mich.",v_ciudad_881944,2020,1,2020-01-01,106.191,Ene 2020
"Jacona, Mich.",v_ciudad_881944,2020,2,2020-02-01,106.662,Feb 2020
"Jacona, Mich.",v_ciudad_881944,2020,3,2020-03-01,106.633,Mar 2020
"Jacona, Mich.",v_ciudad_881944,2020,4,2020-04-01,106.491,Abr 2020
"Jacona, Mich.",v_ciudad_881944,2020,5,2020-05-01,107.624,May 2020
"Jacona, Mich.",v_ciudad_881944,2020,6,2020-06-01,108.033,Jun 2020
"Jacona, Mich.",v_ciudad_881944,2020,7,2020-07-01,108.641,Jul 2020
"Jacona, Mich.",v_ciudad_881944,2020,8,2020-08-01,109.371,Ago 2020
"Jacona, Mich.",v_ciudad_881944,2020,9,2020-09-01,109.289,Sep 2020
"Jacona, Mich.",v_ciudad_881944,2020,10,2020-10-01,109.443,Oct 2020
"Jacona, Mich.",v_ciudad_881944,2020,11,2020-11-01,108.833,Nov 2020
"Jacona, Mich.",v_ciudad_881944,2020,12,2020-12-01,109.777,Dic 2020
"Jacona, Mich.",v_ciudad_881944,2021,1,2021-01-01,111.011,Ene 2021
"Jacona, Mich.",v_ciudad_881944,2021,2,2021-02-01,111.8,Feb 2021
"Jacona, Mich.",v_ciudad_881944,2021,3,2021-03-01,112.343,Mar 2021
"Jacona, Mich.",v_ciudad_881944,2021,4,2021-04-01,113.056,Abr 2021
"Jacona, Mich.",v_ciudad_881944,2021,5,2021-05-01,114.115,May 2021
"Jacona, Mich.",v_ciudad_881944,2021,6,2021-06-01,114.682,Jun 2021
"Jacona, Mich.",v_ciudad_881944,2021,7,2021-07-01,115.018,Jul 2021
"Jacona, Mich.",v_ciudad_881944,2021,8,2021-08-01,115.239,Ago 2021
"Jacona, Mich.",v_ciudad_881944,2021,9,2021-09-01,115.636,Sep 2021
"Jacona, Mich.",v_ciudad_881944,2021,10,2021-10-01,116.5,Oct 2021
"Jacona, Mich.",v_ciudad_881944,2021,11,2021-11-01,116.872,Nov 2021
"Jacona, Mich.",v_ciudad_881944,2021,12,2021-12-01,117.864,Dic 2021
"Jacona, Mich.",v_ciudad_881944,2022,1,2022-01-01,119.611,Ene 2022
"Jacona, Mich.",v_ciudad_881944,2022,2,2022-02-01,121.05,Feb 2022
"Jacona, Mich.",v_ciudad_881944,2022,3,2022-03-01,121.757,Mar 2022
"Jacona, Mich.",v_ciudad_881944,2022,4,2022-04-01,122.519,Abr 2022
"Jacona, Mich.",v_ciudad_881944,2022,5,2022-05-01,123.301,May 2022
"Jacona, Mich.",v_ciudad_881944,2022,6,2022-06-01,124.148,Jun 2022
"Jacona, Mich.",v_ciudad_881944,2022,7,2022-07-01,125.747,Jul 2022
"Jacona, Mich.",v_ciudad_881944,2022,8,2022-08-01,126.867,Ago 2022
"Jacona, Mich.",v_ciudad_881944,2022,9,2022-09-01,127.835,Sep 2022
"Jacona, Mich.",v_ciudad_881944,2022,10,2022-10-01,128.524,Oct 2022
"Jacona, Mich.",v_ciudad_881944,2022,11,2022-11-01,128.783,Nov 2022
"Jacona, Mich.",v_ciudad_881944,2022,12,2022-12-01,129.676,Dic 2022
"Jacona, Mich.",v_ciudad_881944,2023,1,2023-01-01,131.396,Ene 2023
"Jacona, Mich.",v_ciudad_881944,2023,2,2023-02-01,132.218,Feb 2023
"Jacona, Mich.",v_ciudad_881944,2023,3,2023-03-01,132.655,Mar 2023
"Jacona, Mich.",v_ciudad_881944,2023,4,2023-04-01,132.898,Abr 2023
"Jacona, Mich.",v_ciudad_881944,2023,5,2023-05-01,133.385,May 2023
"Jacona, Mich.",v_ciudad_881944,2023,6,2023-06-01,133.501,Jun 2023
"Jacona, Mich.",v_ciudad_881944,2023,7,2023-07-01,134.232,Jul 2023
"Jacona, Mich.",v_ciudad_881944,2023,8,2023-08-01,135.537,Ago 2023
"Jacona, Mich.",v_ciudad_881944,2023,9,2023-09-01,136.438,Sep 2023
"Jacona, Mich.",v_ciudad_881944,2023,10,2023-10-01,136.587,Oct 2023
"Jacona, Mich.",v_ciudad_881944,2023,11,2023-11-01,136.994,Nov 2023
"Jacona, Mich.",v_ciudad_881944,2023,12,2023-12-01,138.227,Dic 2023
"Jacona, Mich.",v_ciudad_881944,2024,1,2024-01-01,138.836,Ene 2024
"Jacona, Mich.",v_ciudad_881944,2024,2,2024-02-01,139.134,Feb 2024
"Jacona, Mich.",v_ciudad_881944,2024,3,2024-03-01,139.025,Mar 2024
"Jacona, Mich.",v_ciudad_881944,2024,4,2024-04-01,139.845,Abr 2024
"Jacona, Mich.",v_ciudad_881944,2024,5,2024-05-01,140.779,May 2024
"Jacona, Mich.",v_ciudad_881944,2024,6,2024-06-01,140.555,Jun 2024
"Jacona, Mich.",v_ciudad_881944,2024,7,2024-07-01,141.842,Jul 2024
"Jacona, Mich.",v_ciudad_881944,2024,8,2024-08-01,141.866,Ago 2024
"Jacona, Mich.",v_ciudad_881944,2024,9,2024-09-01,141.46,Sep 2024
"Jacona, Mich.",v_ciudad_881944,2024,10,2024-10-01,141.758,Oct 2024
"Jacona, Mich.",v_ciudad_881944,2024,11,2024-11-01,141.978,Nov 2024
"Jacona, Mich.",v_ciudad_881944,2024,12,2024-12-01,142.875,Dic 2024
"Jacona, Mich.",v_ciudad_881944,2025,1,2025-01-01,143.34,Ene 2025
"Jacona, Mich.",v_ciudad_881944,2025,2,2025-02-01,144.271,Feb 2025
"Jacona, Mich.",v_ciudad_881944,2025,3,2025-03-01,144.748,Mar 2025
"Jacona, Mich.",v_ciudad_881944,2025,4,2025-04-01,145.623,Abr 2025
"Jacona, Mich.",v_ciudad_881944,2025,5,2025-05-01,146.862,May 2025
"Jacona, Mich.",v_ciudad_881944,2025,6,2025-06-01,147.394,Jun 2025
"Jacona, Mich.",v_ciudad_881944,2025,7,2025-07-01,147.864,Jul 2025
"Jacona, Mich.",v_ciudad_881944,2025,8,2025-08-01,147.696,Ago 2025
"Jacona, Mich.",v_ciudad_881944,2025,9,2025-09-01,148.061,Sep 2025
"Jacona, Mich.",v_ciudad_881944,2025,10,2025-10-01,148.368,Oct 2025
"Jacona, Mich.",v_ciudad_881944,2025,11,2025-11-01,148.896,Nov 2025
"Jacona, Mich.",v_ciudad_881944,2025,12,2025-12-01,149.31,Dic 2025
"Jacona, Mich.",v_ciudad_881944,2026,1,2026-01-01,149.818,Ene 2026
"La Paz, B.C.S.",v_ciudad_882374,2018,1,2018-01-01,101.253856341848,Ene 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,2,2018-02-01,101.525882101022,Feb 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,3,2018-03-01,101.747943945246,Mar 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,4,2018-04-01,101.434678129288,Abr 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,5,2018-05-01,98.643043516191,May 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,6,2018-06-01,99.102235686925,Jun 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,7,2018-07-01,99.804109730274,Jul 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,8,2018-08-01,100.461,Ago 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,9,2018-09-01,101.037,Sep 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,10,2018-10-01,101.44,Oct 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,11,2018-11-01,104.408,Nov 2018
"La Paz, B.C.S.",v_ciudad_882374,2018,12,2018-12-01,104.899,Dic 2018
"La Paz, B.C.S.",v_ciudad_882374,2019,1,2019-01-01,104.974,Ene 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,2,2019-02-01,105.31,Feb 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,3,2019-03-01,106.251,Mar 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,4,2019-04-01,106.562,Abr 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,5,2019-05-01,103.864,May 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,6,2019-06-01,104.139,Jun 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,7,2019-07-01,104.524,Jul 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,8,2019-08-01,104.472,Ago 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,9,2019-09-01,104.511,Sep 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,10,2019-10-01,104.974,Oct 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,11,2019-11-01,107.845,Nov 2019
"La Paz, B.C.S.",v_ciudad_882374,2019,12,2019-12-01,108.636,Dic 2019
"La Paz, B.C.S.",v_ciudad_882374,2020,1,2020-01-01,108.922,Ene 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,2,2020-02-01,109.003,Feb 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,3,2020-03-01,108.843,Mar 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,4,2020-04-01,106.857,Abr 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,5,2020-05-01,104.972,May 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,6,2020-06-01,106.176,Jun 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,7,2020-07-01,107.067,Jul 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,8,2020-08-01,107.59,Ago 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,9,2020-09-01,107.973,Sep 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,10,2020-10-01,108.449,Oct 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,11,2020-11-01,110.974,Nov 2020
"La Paz, B.C.S.",v_ciudad_882374,2020,12,2020-12-01,111.553,Dic 2020
"La Paz, B.C.S.",v_ciudad_882374,2021,1,2021-01-01,112.274,Ene 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,2,2021-02-01,113.062,Feb 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,3,2021-03-01,113.645,Mar 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,4,2021-04-01,114.19,Abr 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,5,2021-05-01,111.746,May 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,6,2021-06-01,112.189,Jun 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,7,2021-07-01,112.654,Jul 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,8,2021-08-01,112.835,Ago 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,9,2021-09-01,113.56,Sep 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,10,2021-10-01,114.298,Oct 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,11,2021-11-01,118.103,Nov 2021
"La Paz, B.C.S.",v_ciudad_882374,2021,12,2021-12-01,118.809,Dic 2021
"La Paz, B.C.S.",v_ciudad_882374,2022,1,2022-01-01,119.39,Ene 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,2,2022-02-01,120.241,Feb 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,3,2022-03-01,121.125,Mar 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,4,2022-04-01,121.884,Abr 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,5,2022-05-01,119.238,May 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,6,2022-06-01,119.809,Jun 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,7,2022-07-01,120.929,Jul 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,8,2022-08-01,122.06,Ago 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,9,2022-09-01,122.9,Sep 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,10,2022-10-01,123.161,Oct 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,11,2022-11-01,126.932,Nov 2022
"La Paz, B.C.S.",v_ciudad_882374,2022,12,2022-12-01,127.043,Dic 2022
"La Paz, B.C.S.",v_ciudad_882374,2023,1,2023-01-01,127.588,Ene 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,2,2023-02-01,128.522,Feb 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,3,2023-03-01,129.089,Mar 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,4,2023-04-01,129.427,Abr 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,5,2023-05-01,126.304,May 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,6,2023-06-01,126.447,Jun 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,7,2023-07-01,126.883,Jul 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,8,2023-08-01,127.258,Ago 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,9,2023-09-01,127.692,Sep 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,10,2023-10-01,127.943,Oct 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,11,2023-11-01,131.626,Nov 2023
"La Paz, B.C.S.",v_ciudad_882374,2023,12,2023-12-01,132.277,Dic 2023
"La Paz, B.C.S.",v_ciudad_882374,2024,1,2024-01-01,132.676,Ene 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,2,2024-02-01,133.519,Feb 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,3,2024-03-01,134.373,Mar 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,4,2024-04-01,134.261,Abr 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,5,2024-05-01,130.785,May 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,6,2024-06-01,130.795,Jun 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,7,2024-07-01,131.68,Jul 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,8,2024-08-01,131.697,Ago 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,9,2024-09-01,132.009,Sep 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,10,2024-10-01,132.541,Oct 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,11,2024-11-01,134.798,Nov 2024
"La Paz, B.C.S.",v_ciudad_882374,2024,12,2024-12-01,135.698,Dic 2024
"La Paz, B.C.S.",v_ciudad_882374,2025,1,2025-01-01,135.558,Ene 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,2,2025-02-01,135.749,Feb 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,3,2025-03-01,135.696,Mar 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,4,2025-04-01,136.312,Abr 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,5,2025-05-01,134.472,May 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,6,2025-06-01,134.466,Jun 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,7,2025-07-01,134.72,Jul 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,8,2025-08-01,134.893,Ago 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,9,2025-09-01,135.107,Sep 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,10,2025-10-01,135.615,Oct 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,11,2025-11-01,138.218,Nov 2025
"La Paz, B.C.S.",v_ciudad_882374,2025,12,2025-12-01,138.88,Dic 2025
"La Paz, B.C.S.",v_ciudad_882374,2026,1,2026-01-01,138.723,Ene 2026
"León, Gto.",v_ciudad_882804,2018,1,2018-01-01,98.22750579995,Ene 2018
"León, Gto.",v_ciudad_882804,2018,2,2018-02-01,98.511961934597,Feb 2018
"León, Gto.",v_ciudad_882804,2018,3,2018-03-01,98.628699776868,Mar 2018
"León, Gto.",v_ciudad_882804,2018,4,2018-04-01,98.969308291342,Abr 2018
"León, Gto.",v_ciudad_882804,2018,5,2018-05-01,99.185790492515,May 2018
"León, Gto.",v_ciudad_882804,2018,6,2018-06-01,99.328387983391,Jun 2018
"León, Gto.",v_ciudad_882804,2018,7,2018-07-01,99.849275190992,Jul 2018
"León, Gto.",v_ciudad_882804,2018,8,2018-08-01,100.15,Ago 2018
"León, Gto.",v_ciudad_882804,2018,9,2018-09-01,100.732,Sep 2018
"León, Gto.",v_ciudad_882804,2018,10,2018-10-01,101.164,Oct 2018
"León, Gto.",v_ciudad_882804,2018,11,2018-11-01,101.561,Nov 2018
"León, Gto.",v_ciudad_882804,2018,12,2018-12-01,102.169,Dic 2018
"León, Gto.",v_ciudad_882804,2019,1,2019-01-01,102.434,Ene 2019
"León, Gto.",v_ciudad_882804,2019,2,2019-02-01,102.357,Feb 2019
"León, Gto.",v_ciudad_882804,2019,3,2019-03-01,102.754,Mar 2019
"León, Gto.",v_ciudad_882804,2019,4,2019-04-01,102.919,Abr 2019
"León, Gto.",v_ciudad_882804,2019,5,2019-05-01,103.132,May 2019
"León, Gto.",v_ciudad_882804,2019,6,2019-06-01,103.171,Jun 2019
"León, Gto.",v_ciudad_882804,2019,7,2019-07-01,103.747,Jul 2019
"León, Gto.",v_ciudad_882804,2019,8,2019-08-01,104.115,Ago 2019
"León, Gto.",v_ciudad_882804,2019,9,2019-09-01,104.624,Sep 2019
"León, Gto.",v_ciudad_882804,2019,10,2019-10-01,104.64,Oct 2019
